Time,SL1_CVC1_DVH3_MT040.iRunningF,SL1_SOL_010.oRawOutput,SL1_SOL_011.oRawOutput,SL1_CVC1_DVH3.qRestraintEngaged,SL1_PIT_005.qInput,SL1_PIT_006.qInput,SL1_PIT_007.qInput
12-Jan-26 21:04:57,0,0,0,1,6.744487762,25.90142822,33.43061066
12-Jan-26 21:04:58,0,0,0,1,7.315175533,25.65499496,33.1387825
12-Jan-26 21:04:59,0,0,0,1,7.315175533,25.65499496,33.1387825
12-Jan-26 21:05:00,0,0,0,1,6.964980602,25.13618851,33.20363235
12-Jan-26 21:05:01,0,0,0,1,6.964980602,25.13618851,33.20363235
12-Jan-26 21:05:02,0,0,0,1,6.640726566,25.17509842,33.0658226
12-Jan-26 21:05:03,0,0,0,1,6.640726566,25.17509842,33.0658226
12-Jan-26 21:05:04,0,0,0,1,6.640726566,24.70817184,32.60376358
12-Jan-26 21:05:05,0,0,0,1,6.640726566,24.70817184,32.60376358
12-Jan-26 21:05:06,0,0,0,1,6.640726566,23.80026054,32.38489151
12-Jan-26 21:05:07,0,0,0,1,6.640726566,23.80026054,32.38489151
12-Jan-26 21:05:08,0,0,0,1,6.640726566,23.90402222,32.53890991
12-Jan-26 21:05:09,0,0,0,1,6.640726566,23.90402222,32.53890991
12-Jan-26 21:05:10,0,0,0,1,6.640726566,23.94293213,32.27140045
12-Jan-26 21:05:11,0,0,0,1,6.640726566,23.94293213,32.27140045
12-Jan-26 21:05:12,0,0,0,1,6.640726566,23.43709564,32.02820969
12-Jan-26 21:05:13,0,0,0,1,6.640726566,23.43709564,32.02820969
12-Jan-26 21:05:14,0,0,0,1,6.640726566,24.03372383,31.76880836
12-Jan-26 21:05:15,0,0,0,1,6.640726566,24.03372383,31.76880836
12-Jan-26 21:05:16,0,0,0,1,6.640726566,24.29312706,31.59857368
12-Jan-26 21:05:17,0,0,0,1,6.640726566,24.29312706,31.59857368
12-Jan-26 21:05:18,0,0,0,1,6.640726566,24.55253029,31.58236122
12-Jan-26 21:05:19,0,0,0,1,6.640726566,24.55253029,31.58236122
12-Jan-26 21:05:20,0,0,0,1,6.640726566,23.33333397,31.42023468
12-Jan-26 21:05:21,0,0,0,1,6.640726566,23.33333397,31.42023468
12-Jan-26 21:05:22,0,0,0,1,6.640726566,23.56679726,30.90953445
12-Jan-26 21:05:23,0,0,0,1,6.640726566,23.56679726,30.90953445
12-Jan-26 21:05:24,0,0,0,1,6.640726566,23.69649887,30.97438431
12-Jan-26 21:05:25,0,0,0,1,6.640726566,23.69649887,30.97438431
12-Jan-26 21:05:26,0,0,0,1,6.640726566,23.7743206,31.00680923
12-Jan-26 21:05:27,0,0,0,1,6.640726566,23.7743206,31.00680923
12-Jan-26 21:05:28,0,0,0,1,6.640726566,23.09987068,30.39072609
12-Jan-26 21:05:29,0,0,0,1,6.640726566,23.09987068,30.39072609
12-Jan-26 21:05:30,0,0,0,1,6.640726566,22.37354088,30.48800278
12-Jan-26 21:05:31,0,0,0,1,6.640726566,22.37354088,30.48800278
12-Jan-26 21:05:32,0,0,0,1,6.640726566,23.98184204,29.83138847
12-Jan-26 21:05:33,0,0,0,1,6.640726566,23.98184204,29.83138847
12-Jan-26 21:05:34,0,0,0,1,6.640726566,22.29572105,29.97730255
12-Jan-26 21:05:35,0,0,0,1,6.640726566,22.29572105,29.97730255
12-Jan-26 21:05:36,0,0,0,1,6.640726566,21.73800278,29.67736816
12-Jan-26 21:05:37,0,0,0,1,6.640726566,21.73800278,29.67736816
12-Jan-26 21:05:38,0,0,0,1,6.640726566,22.33463097,29.85570717
12-Jan-26 21:05:39,0,0,0,1,6.640726566,22.33463097,29.85570717
12-Jan-26 21:05:40,0,0,0,1,6.640726566,22.01037598,29.64494133
12-Jan-26 21:05:41,0,0,0,1,6.640726566,22.01037598,29.64494133
12-Jan-26 21:05:42,0,0,0,1,6.640726566,21.88067436,29.59630394
12-Jan-26 21:05:43,0,0,0,1,6.640726566,21.88067436,29.59630394
12-Jan-26 21:05:44,0,0,0,1,6.640726566,29.62386703,18.34468269
12-Jan-26 21:05:45,0,0,0,1,6.640726566,29.62386703,18.34468269
12-Jan-26 21:05:46,0,0,0,1,6.640726566,34.56550217,10.02756214
12-Jan-26 21:05:47,0,0,0,1,6.640726566,34.56550217,10.02756214
12-Jan-26 21:05:48,0,0,0,1,6.640726566,39.54604721,1.783398271
12-Jan-26 21:05:49,0,0,0,1,6.640726566,39.54604721,1.783398271
12-Jan-26 21:05:50,0,0,0,1,6.640726566,43.65758896,0.93223089
12-Jan-26 21:05:51,0,0,0,1,6.640726566,43.65758896,0.93223089
12-Jan-26 21:05:52,0,0,0,1,6.640726566,47.80804443,0.826848269
12-Jan-26 21:05:53,0,0,0,1,6.640726566,47.80804443,0.826848269
12-Jan-26 21:05:54,0,0,0,1,6.640726566,46.05707169,0.851167321
12-Jan-26 21:05:55,0,0,0,1,6.640726566,46.05707169,0.851167321
12-Jan-26 21:05:56,0,0,0,1,6.640726566,42.5940361,0.997081757
12-Jan-26 21:05:57,0,0,0,1,6.640726566,42.5940361,0.997081757
12-Jan-26 21:05:58,0,0,0,1,6.640726566,39.04021072,1.880674481
12-Jan-26 21:05:59,0,0,0,1,6.640726566,39.04021072,1.880674481
12-Jan-26 21:06:00,0,0,0,1,6.640726566,39.57198715,1.67801559
12-Jan-26 21:06:01,0,0,0,1,6.640726566,39.57198715,1.67801559
12-Jan-26 21:06:02,0,0,0,1,6.640726566,38.57328415,2.042801619
12-Jan-26 21:06:03,0,0,0,1,6.640726566,38.57328415,2.042801619
12-Jan-26 21:06:04,0,0,0,1,6.640726566,39.14397049,2.261673212
12-Jan-26 21:06:05,0,0,0,1,6.640726566,39.14397049,2.261673212
12-Jan-26 21:06:06,0,0,0,1,6.640726566,37.74319077,2.002269745
12-Jan-26 21:06:07,0,0,0,1,6.640726566,37.74319077,2.002269745
12-Jan-26 21:06:08,0,0,0,1,6.640726566,38.35279083,1.96173799
12-Jan-26 21:06:09,0,0,0,1,6.640726566,38.35279083,1.96173799
12-Jan-26 21:06:10,0,0,0,1,6.640726566,38.44358063,1.702334642
12-Jan-26 21:06:11,0,0,0,1,6.640726566,38.44358063,1.702334642
12-Jan-26 21:06:12,0,0,0,1,6.640726566,38.17120743,1.799610972
12-Jan-26 21:06:13,0,0,0,1,6.640726566,38.17120743,1.799610972
12-Jan-26 21:06:14,0,0,0,1,6.640726566,39.24773026,2.561608315
12-Jan-26 21:06:15,0,0,0,1,6.640726566,39.24773026,2.561608315
12-Jan-26 21:06:16,0,0,0,1,6.640726566,38.92347717,1.329442263
12-Jan-26 21:06:17,0,0,0,1,6.640726566,38.92347717,1.329442263
12-Jan-26 21:06:18,0,0,0,1,6.640726566,38.70298386,1.750972748
12-Jan-26 21:06:19,0,0,0,1,6.640726566,38.70298386,1.750972748
12-Jan-26 21:06:20,0,0,0,1,6.640726566,37.69131088,1.467250347
12-Jan-26 21:06:21,0,0,0,1,6.640726566,37.69131088,1.467250347
12-Jan-26 21:06:22,0,0,0,1,6.640726566,37.28923798,1.694228292
12-Jan-26 21:06:23,0,0,0,1,6.640726566,37.28923798,1.694228292
12-Jan-26 21:06:24,0,0,0,1,6.640726566,37.95071411,2.026588917
12-Jan-26 21:06:25,0,0,0,1,6.640726566,37.95071411,2.026588917
12-Jan-26 21:06:26,0,0,0,1,6.640726566,36.97795105,2.23735404
12-Jan-26 21:06:27,0,0,0,1,6.640726566,36.97795105,2.23735404
12-Jan-26 21:06:28,0,0,0,1,6.640726566,37.28923798,1.248378754
12-Jan-26 21:06:29,0,0,0,1,6.640726566,37.28923798,1.248378754
12-Jan-26 21:06:30,0,0,0,1,6.640726566,37.76913071,1.369974136
12-Jan-26 21:06:31,0,0,0,1,6.640726566,37.76913071,1.369974136
12-Jan-26 21:06:32,0,0,0,1,6.640726566,37.62646103,1.580739379
12-Jan-26 21:06:33,0,0,0,1,6.640726566,37.62646103,1.580739379
12-Jan-26 21:06:34,0,0,0,1,6.640726566,38.65110397,1.361867785
12-Jan-26 21:06:35,0,0,0,1,6.640726566,38.65110397,1.361867785
12-Jan-26 21:06:36,0,0,0,1,6.640726566,38.50843048,1.523994803
